Symbol,Security Name,Sector,Industry,Country,Market Cap
NGS,Natural Gas Services Group Inc. Common Stock,Energy,Oilfield Services/Equipment,United States,488806547.0
NGVC,Natural Grocers by Vitamin Cottage Inc. Common Stock,Consumer Staples,Food Chains,United States,634216216.0
NGVT,Ingevity Corporation Common Stock ,Industrials,Major Chemicals,United States,2639224772.0
NHI,National Health Investors Inc. Common Stock,Real Estate,Real Estate Investment Trusts,United States,4140610784.0
NI,NiSource Inc Common Stock,Utilities,Power Generation,United States,22822224239.0
NIC,Nicolet Bankshares Inc. Common Stock,Finance,Major Banks,United States,3322555057.0
NIE,Virtus Equity & Convertible Income Fund Common Shares of Beneficial Interest,Finance,Investment Managers,United States,699651366.0
NIM,Nuveen Select Maturities Municipal Fund Common Stock,Finance,Trusts Except Educational Religious and Charitable,United States,0.0
NIO,NIO Inc. American depositary shares each  representing one Class A ordinary share,Industrials,Auto Manufacturing,United States,16487289005.0
NIQ,NIQ Global Intelligence plc Ordinary Shares,Technology,Computer Software: Programming Data Processing,United States,3317095646.0
NJR,NewJersey Resources Corporation Common Stock,Utilities,Oil/Gas Transmission,United States,5633212034.0
NKE,Nike Inc. Common Stock,Consumer Discretionary,Shoe Manufacturing,United States,68572474063.0
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,Finance,Finance/Investors Services,United States,0.0
NL,NL Industries Inc. Common Stock,Basic Materials,Major Chemicals,United States,283892485.0
NLOP,Net Lease Office Properties Common Shares of Beneficial Interest,Real Estate,Real Estate Investment Trusts,United States,184879656.0
NLY,Annaly Capital Management Inc. Common Stock,Real Estate,Real Estate Investment Trusts,United States,16221177918.0
NMAI,Nuveen Multi-Asset Income Fund Common Shares of Beneficial Interest,Finance,Investment Managers,United States,0.0
NMAX,Newsmax Inc. Class B Common Stock,Industrials,Broadcasting,United States,865227649.0
NMCO,Nuveen Municipal Credit Opportunities Fund Common Shares,Finance,Finance/Investors Services,,587697916.0
NMG,Nouveau Monde Graphite Inc. Common Shares,Basic Materials,Other Metals and Minerals,Canada,316828282.0
NMI,Nuveen Municipal Income Fund Inc. Common Stock,Finance,Trusts Except Educational Religious and Charitable,United States,0.0
NMM,Navios Maritime Partners LP Common Units Representing Limited Partner Interests,Consumer Discretionary,Marine Transportation,Greece,2038281293.0
NMR,Nomura Holdings Inc ADR American Depositary Shares,Finance,Investment Bankers/Brokers/Service,Japan,25704254341.0
NMS,Nuveen Minnesota Quality Municipal Income Fund ,Finance,Finance Companies,United States,0.0
NMT,Nuveen Massachusetts Quality Municipal Income Fund Common Stock,Finance,Finance/Investors Services,United States,0.0
NMZ,Nuveen Municipal High Income Opportunity Fund Common Stock $0.01 par value per share,Finance,Finance/Investors Services,United States,0.0
NNI,Nelnet Inc. Common Stock,Finance,Finance: Consumer Services,United States,4927301651.0
NNN,NNN REIT Inc. Common Stock,Real Estate,Real Estate Investment Trusts,United States,8523441427.0
NNY,Nuveen New York Municipal Value Fund Common Stock,Finance,Investment Managers,United States,0.0
NOA,North American Construction Group Ltd. Common Shares (no par),Energy,Oilfield Services/Equipment,Canada,417779397.0
NOAH,Noah Holdings Limited American Depositary Shares,Finance,Investment Managers,China,685723775.0
NOC,Northrop Grumman Corporation Common Stock,Industrials,Industrial Machinery/Components,United States,95927065091.0
NOG,Northern Oil and Gas Inc. Common Stock,Energy,Oil & Gas Production,United States,2758673523.0
NOK,Nokia Corporation Sponsored American Depositary Shares,Technology,Radio And Television Broadcasting And Communications Equipment,Finland,57192707372.0
NOM,Nuveen Missouri Quality Municipal Income Fund ,Finance,Investment Managers,United States,0.0
NOMD,Nomad Foods Limited Ordinary Shares,Consumer Staples,Packaged Foods,United Kingdom,1378235092.0
NOV,NOV Inc. Common Stock,Consumer Discretionary,Oil and Gas Field Machinery,United States,6940342152.0
NOW,ServiceNow Inc. Common Stock,Technology,Computer Software: Prepackaged Software,United States,101025168270.0
NP,Neptune Insurance Holdings Inc. Class A Common Stock,Finance,Specialty Insurers,,3752249875.0
NPB,Northpointe Bancshares Inc. Common Stock,Finance,Major Banks,United States,644005146.0
NPCT,Nuveen Core Plus Impact Fund Common Shares of Beneficial Interest,Finance,Investment Managers,United States,0.0
NPFD,Nuveen Variable Rate Preferred & Income Fund Common Shares,Finance,Trusts Except Educational Religious and Charitable,United States,0.0
NPK,National Presto Industries Inc. Common Stock,Industrials,Ordnance And Accessories,United States,1006476949.0
NPKI,NPK International Inc. Common Stock,Consumer Discretionary,Oil and Gas Field Machinery,United States,1279299429.0
NPO,Enpro Inc. Common Stock,Industrials,Metal Fabrications,United States,5670135307.0
NPV,Nuveen Virginia Quality Municipal Income Fund Common Stock,Finance,Investment Managers,United States,0.0
NPWR,NET Power Inc. Class A Common Stock,Energy,Industrial Machinery/Components,United States,363553614.0
NQP,Nuveen Pennsylvania Quality Municipal Income Fund Common Stock,Finance,Trusts Except Educational Religious and Charitable,United States,0.0
NREF,NexPoint Real Estate Finance Inc. Common Stock,Real Estate,Real Estate Investment Trusts,United States,264140505.0
NRG,NRG Energy Inc. Common Stock,Utilities,Electric Utilities: Central,United States,36502512487.0
NRGV,Energy Vault Holdings Inc. Common Stock,Miscellaneous,Industrial Machinery/Components,United States,625304795.0
NRK,Nuveen New York AMT-Free Quality Municipal Income Fund ,Finance,Trusts Except Educational Religious and Charitable,United States,0.0
NRP,Natural Resource Partners LP Limited Partnership,Energy,Coal Mining,United States,1535192734.0
NRT,North European Oil Royality Trust Common Stock,Energy,Oil & Gas Production,United States,78337832.0
NRUC,National Rural Utilities Cooperative Finance Corporation 5.500% Subordinated Notes due 2064 (Subordinated Deferrable Interest Notes),Finance,Diversified Financial Services,United States,0.0
NSA,National Storage Affiliates Trust Common Shares of Beneficial Interest,Real Estate,Real Estate Investment Trusts,United States,3255688695.0
NSC,Norfolk Southern Corporation Common Stock,Industrials,Railroads,United States,73356851500.0
NSP,Insperity Inc. Common Stock,Consumer Discretionary,Professional Services,United States,1081332926.0
NTB,Bank of N.T. Butterfield & Son Limited (The) Voting Ordinary Shares,Finance,Commercial Banks,Bermuda,2223200000.0
NTR,Nutrien Ltd. Common Shares,Industrials,Agricultural Chemicals,Canada,35907369682.0
NTST,NetSTREIT Corp. Common Stock,Real Estate,Real Estate Investment Trusts,United States,1984945078.0
NTZ,Natuzzi S.p.A.,Consumer Discretionary,Home Furnishings,Italy,33594557.0
NU,Nu Holdings Ltd. Class A Ordinary Shares,Finance,Finance: Consumer Services,Cayman Islands,74995879246.0
NUE,Nucor Corporation Common Stock,Industrials,Steel/Iron Ore,United States,43884658599.0
NUS,Nu Skin Enterprises Inc. Common Stock,Health Care,Other Pharmaceuticals,United States,383578525.0
NUV,Nuveen Municipal Value Fund Inc. Common Stock,Finance,Trusts Except Educational Religious and Charitable,United States,0.0
NUVB,Nuvation Bio Inc. Class A Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,United States,1665415130.0
NUW,Nuveen AMT-Free Municipal Value Fund,Finance,Investment Managers,United States,0.0
NVG,Nuveen AMT-Free Municipal Credit Income Fund ,Finance,Investment Managers,United States,0.0
NVGS,Navigator Holdings Ltd. Ordinary Shares (Marshall Islands),Consumer Discretionary,Marine Transportation,Marshall Islands,1296526322.0
NVO,Novo Nordisk A/S Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,Denmark,182774775000.0
NVR,NVR Inc. Common Stock,Consumer Discretionary,Homebuilding,United States,18894542943.0
NVRI,Enviri Corporation Common Stock,Miscellaneous,Diversified Commercial Services,United States,1588265211.0
NVS,Novartis AG Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,Switzerland,286776115837.0
NVST,Envista Holdings Corporation Common Stock,Health Care,Medical/Dental Instruments,United States,4424930078.0
NVT,nVent Electric plc Ordinary Shares ,Industrials,Industrial Machinery/Components,United Kingdom,21273836708.0
NWAX,New America Acquisition I Corp. Class A Common Stock,Finance,Blank Checks,,0.0
NWG,NatWest Group plc American Depositary Shares (each representing two (2) Ordinary Shares),Finance,Commercial Banks,United Kingdom,69847584525.0
NWN,Northwest Natural Holding Company Common Stock,Utilities,Oil/Gas Transmission,United States,2274772666.0
NX,Quanex Building Products Corporation Common Stock,Industrials,Metal Fabrications,United States,882847905.0
NXDR,Nextdoor Holdings Inc. Class A Common Stock,Technology,Computer Software: Programming Data Processing,United States,599035746.0
NXDT,NexPoint Diversified Real Estate Trust Common Stock,Real Estate,Real Estate Investment Trusts,United States,236032073.0
NXE,Nexgen Energy Ltd. Common Shares,Basic Materials,Other Metals and Minerals,Canada,8375751401.0
NXG,NXG NextGen Infrastructure Income Fund Common Shares of Beneficial Interest,,,,139191699.0
NXJ,Nuveen New Jersey Qualified Municipal Fund ,Finance,Finance/Investors Services,United States,0.0
NXP,Nuveen Select Tax Free Income Portfolio Common Stock,Finance,Trusts Except Educational Religious and Charitable,United States,669227316.0
NXRT,NexPoint Residential Trust Inc. Common Stock,Real Estate,Real Estate Investment Trusts,United States,679750991.0
NYC,American Strategic Investment Co. Class A Common Stock,Real Estate,Real Estate Investment Trusts,,21142979.0
NYT,New York Times Company (The) Common Stock,Consumer Discretionary,Newspapers/Magazines,United States,13026218788.0
NZF,Nuveen Municipal Credit Income Fund ,Finance,Finance Companies,United States,0.0
O,Realty Income Corporation Common Stock,Real Estate,Real Estate Investment Trusts,United States,60124416880.0
OBDC,Blue Owl Capital Corporation Common Stock,Finance,Diversified Financial Services,United States,5829424513.0
OBK,Origin Bancorp Inc. Common Stock,Finance,Major Banks,United States,1391989719.0
OC,Owens Corning Inc Common Stock New,Industrials,Industrial Machinery/Components,United States,9508926504.0
ODC,Oil-Dri Corporation Of America Common Stock,Consumer Discretionary,Miscellaneous manufacturing industries,United States,1014469290.0
ODV,Osisko Development Corp. Common Shares,Basic Materials,Precious Metals,Canada,1024968081.0
OEC,Orion S.A. Common Shares,Industrials,Major Chemicals,Luxembourg,384630746.0
OFG,OFG Bancorp Common Stock,Finance,Major Banks,Puerto Rico,1821991874.0
OFRM,Once Upon a Farm PBC Common Stock,Consumer Staples,Packaged Foods,,665914133.0
OGC,OceanaGold Corporation Common Shares,,,,7604614438.0
OGE,OGE Energy Corp Common Stock,Utilities,Electric Utilities: Central,United States,10031811411.0
OGN,Organon & Co. Common Stock ,Health Care,Biotechnology: Pharmaceutical Preparations,United States,2506839710.0
OGS,ONE Gas Inc. Common Stock,Utilities,Oil/Gas Transmission,United States,5568871373.0
OHI,Omega Healthcare Investors Inc. Common Stock,Real Estate,Real Estate Investment Trusts,United States,13841543100.0
OI,O-I Glass Inc. Common Stock,Consumer Discretionary,Containers/Packaging,United States,1621749597.0
OIA,Invesco Municipal Income Opportunities Trust Common Stock,Finance,Finance Companies,United States,293540822.0
OII,Oceaneering International Inc. Common Stock,Energy,Oilfield Services/Equipment,United States,3593083809.0
OIS,Oil States International Inc. Common Stock,Consumer Discretionary,Oil and Gas Field Machinery,United States,659789885.0
OKE,ONEOK Inc. Common Stock,Utilities,Oil & Gas Production,United States,53621906409.0
OKLO,Oklo Inc. Class A common stock,Utilities,Electric Utilities: Central,United States,11117080871.0
OLN,Olin Corporation Common Stock,Industrials,Major Chemicals,United States,3201090595.0
OLP,One Liberty Properties Inc. Common Stock,Real Estate,Real Estate Investment Trusts,United States,499084346.0
OMC,Omnicom Group Inc. Common Stock,Consumer Discretionary,Advertising,United States,22561152285.0
OMF,OneMain Holdings Inc. Common Stock,Finance,Finance: Consumer Services,United States,6822350447.0
ONIT,Onity Group Inc. Common Stock,Finance,Finance: Consumer Services,United States,377210499.0
ONL,Orion Properties Inc. Common Stock,Real Estate,Real Estate Investment Trusts,United States,144348373.0
ONON,On Holding AG Class A Ordinary Shares,Consumer Discretionary,Shoe Manufacturing,,23115717070.0
ONTO,Onto Innovation Inc. Common Stock,Industrials,Industrial Machinery/Components,United States,13579993791.0
OOMA,Ooma Inc. Common Stock,Technology,EDP Services,United States,411125000.0
OPFI,OppFi Inc. Class A Common Stock,Finance,Finance: Consumer Services,United States,732073719.0
OPLN,OPENLANE Inc. Common Stock,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,United States,3302654905.0
OPP,RiverNorth/DoubleLine Strategic Opportunity Fund Inc. Common Stock,Finance,Finance/Investors Services,United States,0.0
OPTU,Optimum Communications Inc. Class A common stock,Telecommunications,Cable & Other Pay Television Services,United States,712747201.0
OPY,Oppenheimer Holdings Inc. Class A Common Stock (DE),Finance,Investment Bankers/Brokers/Service,United States,1217736111.0
OR,OR Royalties Inc. Common Shares,Basic Materials,Precious Metals,Canada,7650814250.0
ORA,Ormat Technologies Inc. Common Stock,Utilities,Electric Utilities: Central,United States,6859103182.0
ORC,Orchid Island Capital Inc. Common Stock,Real Estate,Real Estate Investment Trusts,United States,1289087330.0
ORCL,Oracle Corporation Common Stock,Technology,Computer Software: Prepackaged Software,United States,513618674910.0
ORI,Old Republic International Corporation Common Stock,Finance,Property-Casualty Insurers,United States,10083255246.0
ORN,Orion Group Holdings Inc. Common,Industrials,Military/Government/Technical,United States,467533152.0
OSCR,Oscar Health Inc. Class A Common Stock,Health Care,Medical Specialities,United States,4660053948.0
OSG,Octave Specialty Group Inc. Common Stock,Finance,Property-Casualty Insurers,United States,216065242.0
OSK,Oshkosh Corporation (Holding Company)Common Stock,Industrials,Auto Manufacturing,United States,8914978456.0
OTF,Blue Owl Technology Finance Corp. Common Stock,,,United States,5665349713.0
